substation_iri,bay_iri
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G/AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G%2F-Q01-3
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G/AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G%2F-Q01-3+GIB
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G/AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G%2F-Q02-1
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G/AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G%2F-Q02-1+GIB
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G/AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G%2F-Q02-2
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G/AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G%2F-Q02-3
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G/AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G%2F-Q02-3+GIB
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G/AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G%2F-Q03-1
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G/AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G%2F-Q03-1+GIB
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G/AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G%2F-Q03-2
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G/AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G%2F-Q03-3
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G/AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G%2F-Q04-1
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G/AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G%2F-Q04-2
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G/AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G%2F-Q04-3
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G/AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G%2F-Q04-3+GIB
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G/AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G%2F-Q05-3
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11165_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G/AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G%2F-Q05-3+GIB
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11166_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11166_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G/AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G%2F-Q01
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11166_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11166_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G/AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G%2F-Q02
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11166_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11166_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G/AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G%2F-Q03
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11166_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11166_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G/AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G%2F-Q05
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11166_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11166_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G/AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G%2F-Q06
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11166_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11166_AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G/AU%3A+P-020012-P-020013+B2622-B2633+Orange+Heights+230+%26+69kV+PSE%26G%2F-Q04
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11169_AU%3A+P-020041+B2679+Tereos+70kV+-Q02+,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11169_AU%3A+P-020041+B2679+Tereos+70kV+-Q02+/AU%3A+P-020041+B2679+Tereos+70kV+-Q02+%2F-Q02
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11172_AU%3A+P-020191+B2795+PLAZA+DE+ESPANA+132+kV+-+IBERDROLA+-+SPA,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11172_AU%3A+P-020191+B2795+PLAZA+DE+ESPANA+132+kV+-+IBERDROLA+-+SPA/AU%3A+P-020191+B2795+PLAZA+DE+ESPANA+132+kV+-+IBERDROLA+-+SPA%2F-Q01
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11172_AU%3A+P-020191+B2795+PLAZA+DE+ESPANA+132+kV+-+IBERDROLA+-+SPA,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11172_AU%3A+P-020191+B2795+PLAZA+DE+ESPANA+132+kV+-+IBERDROLA+-+SPA/AU%3A+P-020191+B2795+PLAZA+DE+ESPANA+132+kV+-+IBERDROLA+-+SPA%2F-Q02
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11172_AU%3A+P-020191+B2795+PLAZA+DE+ESPANA+132+kV+-+IBERDROLA+-+SPA,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11172_AU%3A+P-020191+B2795+PLAZA+DE+ESPANA+132+kV+-+IBERDROLA+-+SPA/AU%3A+P-020191+B2795+PLAZA+DE+ESPANA+132+kV+-+IBERDROLA+-+SPA%2F-Q03
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11172_AU%3A+P-020191+B2795+PLAZA+DE+ESPANA+132+kV+-+IBERDROLA+-+SPA,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11172_AU%3A+P-020191+B2795+PLAZA+DE+ESPANA+132+kV+-+IBERDROLA+-+SPA/AU%3A+P-020191+B2795+PLAZA+DE+ESPANA+132+kV+-+IBERDROLA+-+SPA%2F-Q04
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11172_AU%3A+P-020191+B2795+PLAZA+DE+ESPANA+132+kV+-+IBERDROLA+-+SPA,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11172_AU%3A+P-020191+B2795+PLAZA+DE+ESPANA+132+kV+-+IBERDROLA+-+SPA/AU%3A+P-020191+B2795+PLAZA+DE+ESPANA+132+kV+-+IBERDROLA+-+SPA%2F-Q05
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11179_AU%3A+P-020277+B2953+Dusit+Central+Park+115+kV-THA,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11179_AU%3A+P-020277+B2953+Dusit+Central+Park+115+kV-THA/AU%3A+P-020277+B2953+Dusit+Central+Park+115+kV-THA%2F-Q01
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11179_AU%3A+P-020277+B2953+Dusit+Central+Park+115+kV-THA,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11179_AU%3A+P-020277+B2953+Dusit+Central+Park+115+kV-THA/AU%3A+P-020277+B2953+Dusit+Central+Park+115+kV-THA%2F-Q02
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11179_AU%3A+P-020277+B2953+Dusit+Central+Park+115+kV-THA,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11179_AU%3A+P-020277+B2953+Dusit+Central+Park+115+kV-THA/AU%3A+P-020277+B2953+Dusit+Central+Park+115+kV-THA%2F-Q03
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11179_AU%3A+P-020277+B2953+Dusit+Central+Park+115+kV-THA,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11179_AU%3A+P-020277+B2953+Dusit+Central+Park+115+kV-THA/AU%3A+P-020277+B2953+Dusit+Central+Park+115+kV-THA%2F-Q04
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11183_AU%3A+P-020046+B2638+USA+Dominion+Mobile+230+kV,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11183_AU%3A+P-020046+B2638+USA+Dominion+Mobile+230+kV/AU%3A+P-020046+B2638+USA+Dominion+Mobile+230+kV%2F-Q01
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11183_AU%3A+P-020046+B2638+USA+Dominion+Mobile+230+kV,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11183_AU%3A+P-020046+B2638+USA+Dominion+Mobile+230+kV/AU%3A+P-020046+B2638+USA+Dominion+Mobile+230+kV%2F-Q02
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11184_AU%3A+P-020105+B2710+MICRON+TCP2+161kV,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11184_AU%3A+P-020105+B2710+MICRON+TCP2+161kV/AU%3A+P-020105+B2710+MICRON+TCP2+161kV%2F-Q01
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11184_AU%3A+P-020105+B2710+MICRON+TCP2+161kV,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11184_AU%3A+P-020105+B2710+MICRON+TCP2+161kV/AU%3A+P-020105+B2710+MICRON+TCP2+161kV%2F-Q02
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11184_AU%3A+P-020105+B2710+MICRON+TCP2+161kV,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11184_AU%3A+P-020105+B2710+MICRON+TCP2+161kV/AU%3A+P-020105+B2710+MICRON+TCP2+161kV%2F-Q03
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11184_AU%3A+P-020105+B2710+MICRON+TCP2+161kV,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11184_AU%3A+P-020105+B2710+MICRON+TCP2+161kV/AU%3A+P-020105+B2710+MICRON+TCP2+161kV%2F-Q04
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11184_AU%3A+P-020105+B2710+MICRON+TCP2+161kV,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11184_AU%3A+P-020105+B2710+MICRON+TCP2+161kV/AU%3A+P-020105+B2710+MICRON+TCP2+161kV%2F-Q05
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11185_AU%3A+P-020279+Caracol%C3%AD+110kV+Ext+%3DE06_KOL,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11185_AU%3A+P-020279+Caracol%C3%AD+110kV+Ext+%3DE06_KOL/AU%3A+P-020279+Caracol%C3%AD+110kV+Ext+%3DE06_KOL%2FE06_Ext
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11187_AU%3A+P-020067+B2656+KIES+420kV+Tennet+Mobile,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11187_AU%3A+P-020067+B2656+KIES+420kV+Tennet+Mobile/AU%3A+P-020067+B2656+KIES+420kV+Tennet+Mobile%2FC01
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11189_AU%3A+P-019940+SVC+Plus+Rheinau+%26+Polsum,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11189_AU%3A+P-019940+SVC+Plus+Rheinau+%26+Polsum/AU%3A+P-019940+SVC+Plus+Rheinau+%26+Polsum%2FKVT1
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11189_AU%3A+P-019940+SVC+Plus+Rheinau+%26+Polsum,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11189_AU%3A+P-019940+SVC+Plus+Rheinau+%26+Polsum/AU%3A+P-019940+SVC+Plus+Rheinau+%26+Polsum%2FKVT2
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11191_AU%3A+P-019922+UW+Berlin+Mitte+%28Plan+C%29+420+kV+,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11191_AU%3A+P-019922+UW+Berlin+Mitte+%28Plan+C%29+420+kV+/AU%3A+P-019922+UW+Berlin+Mitte+%28Plan+C%29+420+kV+%2FC29+
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11191_AU%3A+P-019922+UW+Berlin+Mitte+%28Plan+C%29+420+kV+,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11191_AU%3A+P-019922+UW+Berlin+Mitte+%28Plan+C%29+420+kV+/AU%3A+P-019922+UW+Berlin+Mitte+%28Plan+C%29+420+kV+%2FC31+
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11191_AU%3A+P-019922+UW+Berlin+Mitte+%28Plan+C%29+420+kV+,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11191_AU%3A+P-019922+UW+Berlin+Mitte+%28Plan+C%29+420+kV+/AU%3A+P-019922+UW+Berlin+Mitte+%28Plan+C%29+420+kV+%2FC32+
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11192_AU%3A++P-019922+B2634+UW+Friedrichshain+110kV,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11192_AU%3A++P-019922+B2634+UW+Friedrichshain+110kV/AU%3A++P-019922+B2634+UW+Friedrichshain+110kV%2FE50
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11193_AU%3A+P-020003+B2650+Air+Product+NK9+Ext.+%3DE05,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11193_AU%3A+P-020003+B2650+Air+Product+NK9+Ext.+%3DE05/AU%3A+P-020003+B2650+Air+Product+NK9+Ext.+%3DE05%2FE05
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11197_AU%3A+P-020034+B2647+Deknepollen+132kV,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11197_AU%3A+P-020034+B2647+Deknepollen+132kV/AU%3A+P-020034+B2647+Deknepollen+132kV%2F-Q01
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11197_AU%3A+P-020034+B2647+Deknepollen+132kV,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11197_AU%3A+P-020034+B2647+Deknepollen+132kV/AU%3A+P-020034+B2647+Deknepollen+132kV%2F-Q02
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11197_AU%3A+P-020034+B2647+Deknepollen+132kV,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11197_AU%3A+P-020034+B2647+Deknepollen+132kV/AU%3A+P-020034+B2647+Deknepollen+132kV%2F-Q03
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11197_AU%3A+P-020034+B2647+Deknepollen+132kV,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11197_AU%3A+P-020034+B2647+Deknepollen+132kV/AU%3A+P-020034+B2647+Deknepollen+132kV%2F-Q04
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11197_AU%3A+P-020034+B2647+Deknepollen+132kV,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11197_AU%3A+P-020034+B2647+Deknepollen+132kV/AU%3A+P-020034+B2647+Deknepollen+132kV%2F-Q05
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11198_AU%3A+P-020033+B2642+NOR+Lefdal+132+kV+Koblingsstasjon,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11198_AU%3A+P-020033+B2642+NOR+Lefdal+132+kV+Koblingsstasjon/AU%3A+P-020033+B2642+NOR+Lefdal+132+kV+Koblingsstasjon%2F-Q01
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11198_AU%3A+P-020033+B2642+NOR+Lefdal+132+kV+Koblingsstasjon,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11198_AU%3A+P-020033+B2642+NOR+Lefdal+132+kV+Koblingsstasjon/AU%3A+P-020033+B2642+NOR+Lefdal+132+kV+Koblingsstasjon%2F-Q02
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11198_AU%3A+P-020033+B2642+NOR+Lefdal+132+kV+Koblingsstasjon,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11198_AU%3A+P-020033+B2642+NOR+Lefdal+132+kV+Koblingsstasjon/AU%3A+P-020033+B2642+NOR+Lefdal+132+kV+Koblingsstasjon%2F-Q03
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11198_AU%3A+P-020033+B2642+NOR+Lefdal+132+kV+Koblingsstasjon,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11198_AU%3A+P-020033+B2642+NOR+Lefdal+132+kV+Koblingsstasjon/AU%3A+P-020033+B2642+NOR+Lefdal+132+kV+Koblingsstasjon%2F-Q04
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11198_AU%3A+P-020033+B2642+NOR+Lefdal+132+kV+Koblingsstasjon,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11198_AU%3A+P-020033+B2642+NOR+Lefdal+132+kV+Koblingsstasjon/AU%3A+P-020033+B2642+NOR+Lefdal+132+kV+Koblingsstasjon%2F-Q05
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11199_AU%3A+P-020050+B2623+NOR+Lyse+Frame+Agreement+H%C3%A5land+Transformatorstasjon,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11199_AU%3A+P-020050+B2623+NOR+Lyse+Frame+Agreement+H%C3%A5land+Transformatorstasjon/AU%3A+P-020050+B2623+NOR+Lyse+Frame+Agreement+H%C3%A5land+Transformatorstasjon%2F-Q01
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11199_AU%3A+P-020050+B2623+NOR+Lyse+Frame+Agreement+H%C3%A5land+Transformatorstasjon,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11199_AU%3A+P-020050+B2623+NOR+Lyse+Frame+Agreement+H%C3%A5land+Transformatorstasjon/AU%3A+P-020050+B2623+NOR+Lyse+Frame+Agreement+H%C3%A5land+Transformatorstasjon%2F-Q02
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11199_AU%3A+P-020050+B2623+NOR+Lyse+Frame+Agreement+H%C3%A5land+Transformatorstasjon,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11199_AU%3A+P-020050+B2623+NOR+Lyse+Frame+Agreement+H%C3%A5land+Transformatorstasjon/AU%3A+P-020050+B2623+NOR+Lyse+Frame+Agreement+H%C3%A5land+Transformatorstasjon%2F-Q03
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11199_AU%3A+P-020050+B2623+NOR+Lyse+Frame+Agreement+H%C3%A5land+Transformatorstasjon,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11199_AU%3A+P-020050+B2623+NOR+Lyse+Frame+Agreement+H%C3%A5land+Transformatorstasjon/AU%3A+P-020050+B2623+NOR+Lyse+Frame+Agreement+H%C3%A5land+Transformatorstasjon%2F-Q04
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11199_AU%3A+P-020050+B2623+NOR+Lyse+Frame+Agreement+H%C3%A5land+Transformatorstasjon,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11199_AU%3A+P-020050+B2623+NOR+Lyse+Frame+Agreement+H%C3%A5land+Transformatorstasjon/AU%3A+P-020050+B2623+NOR+Lyse+Frame+Agreement+H%C3%A5land+Transformatorstasjon%2F-Q05
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11199_AU%3A+P-020050+B2623+NOR+Lyse+Frame+Agreement+H%C3%A5land+Transformatorstasjon,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11199_AU%3A+P-020050+B2623+NOR+Lyse+Frame+Agreement+H%C3%A5land+Transformatorstasjon/AU%3A+P-020050+B2623+NOR+Lyse+Frame+Agreement+H%C3%A5land+Transformatorstasjon%2F-Q06
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11201_AU%3A+P-020073+B2693+Therwil+8VN1,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11201_AU%3A+P-020073+B2693+Therwil+8VN1/AU%3A+P-020073+B2693+Therwil+8VN1%2F-Q82
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11201_AU%3A+P-020073+B2693+Therwil+8VN1,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11201_AU%3A+P-020073+B2693+Therwil+8VN1/AU%3A+P-020073+B2693+Therwil+8VN1%2F-Q83
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11201_AU%3A+P-020073+B2693+Therwil+8VN1,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11201_AU%3A+P-020073+B2693+Therwil+8VN1/AU%3A+P-020073+B2693+Therwil+8VN1%2F-Q84
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11201_AU%3A+P-020073+B2693+Therwil+8VN1,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11201_AU%3A+P-020073+B2693+Therwil+8VN1/AU%3A+P-020073+B2693+Therwil+8VN1%2F-Q85
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11201_AU%3A+P-020073+B2693+Therwil+8VN1,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11201_AU%3A+P-020073+B2693+Therwil+8VN1/AU%3A+P-020073+B2693+Therwil+8VN1%2F-Q86
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11201_AU%3A+P-020073+B2693+Therwil+8VN1,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11201_AU%3A+P-020073+B2693+Therwil+8VN1/AU%3A+P-020073+B2693+Therwil+8VN1%2F-Q87
http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11201_AU%3A+P-020073+B2693+Therwil+8VN1,http://infohub.siemens-energy.com/energy/transmission/switchgear/did/11201_AU%3A+P-020073+B2693+Therwil+8VN1/AU%3A+P-020073+B2693+Therwil+8VN1%2F-Q88
